image_index,image_filename,confidence,joint_angle_x,joint_angle_y,joint_angle_z,l1,l2,l3
0,rgb_0.png,0.1248302385025423,-0.0855256962962166,0.2783703545715407,0.2399163860411817,17.09782516650153,14.793827261937334,10.619245910860345
1,rgb_1.png,0.072703323436443,-0.2029206551951833,0.314181737577388,0.342681671061466,19.190032989877757,13.779747942875881,12.091446613687514
2,rgb_2.png,-0.1416321171095816,-0.0720052546328002,0.3032578911899509,0.3409006068101221,17.23603278533838,15.295284150786783,12.066192016872245
3,rgb_3.png,-0.0001788289623953,0.0508603014387233,0.3510035879660281,0.3581836327485737,16.21431327831092,17.58321169226084,12.31084953946933
4,rgb_4.png,-0.2717044274715081,0.1646278855270742,0.3348890396925874,0.6377414578384963,14.600631528975784,18.98807897439998,16.12794949384726
5,rgb_5.png,-0.3112563781631305,0.1250759348354517,0.3485456406004771,0.6356781237827291,15.251724119155634,18.599428011270017,16.100840831378115
6,rgb_6.png,-0.1804365333440376,0.1535944671537719,0.2274597342623382,0.3942158737103332,13.297730588997739,17.402558281893032,12.817942520607222
7,rgb_7.png,-0.0972106702691508,0.1489336567483891,0.1229459240496079,0.3581465732118274,11.887047128277914,15.871101624917982,12.310325903783664
8,rgb_8.png,-0.1733795271878198,0.1960068045907406,0.0124277825574569,0.4201293816748933,9.718696925375458,14.920125598005907,13.180069013281475
9,rgb_9.png,-0.0484914654027328,0.1864425011490957,0.0958114721780895,0.3490602978577591,11.050679769237755,16.011483926641006,12.181813532457612
10,rgb_10.png,-0.1940901486936906,0.1477350033753231,0.1668625114665946,0.5328922550004777,12.526058079918469,16.47839370434554,14.729320462980555
11,rgb_11.png,-0.0904882419054396,0.0900069939356035,0.2290921239440914,0.3352805284430922,14.106433694268713,16.526864802807268,11.986439486145581
12,rgb_12.png,-0.0640858156648814,0.0665110900719923,0.2382837970577045,0.1843815654430494,14.531811670105482,16.323011837928547,9.811744544514404
13,rgb_13.png,-0.0424593652329446,0.1500816287351119,0.2362979891980968,0.2155503687077269,13.460932838628775,17.473283092838685,10.26592441345583
14,rgb_14.png,-0.1129206384214067,0.1792924625077582,0.3627165891465527,0.1969530619714914,14.78802577970594,19.554182583129965,9.995224529491189
15,rgb_15.png,-0.0383540160532348,0.0514074437403684,0.3928927505379986,0.1195661445544461,16.732720598122867,18.11517469647544,8.85977707241637
16,rgb_16.png,-0.0913693735525018,-0.0556335894585093,0.4602078603739784,0.1357678466119603,18.942167238749242,17.4451114868399,9.098648694956047
17,rgb_17.png,-0.0503259296600673,-0.0633452493109599,0.4738773242172404,0.0227980638943388,19.203278765314376,17.49943082834107,7.42150363336518
18,rgb_18.png,0.0386655143352938,0.1151663037157498,0.3392584087270847,-0.1576207294798606,15.25379371453807,18.339796266998366,4.696164183708812
19,rgb_19.png,-0.0473809243016639,0.0199264104559779,0.2997479611783017,0.0272976131021382,15.956631605713344,16.493977169431677,7.488792106992628
20,rgb_20.png,0.0050102134240616,0.1112021434320865,0.306435624527397,-0.1168981894196731,14.875917442644923,17.858430719149315,5.315437192112288
21,rgb_21.png,-0.0529787107370844,0.1136761739564008,0.3241384815987769,-0.0056795575899226,15.076490620661959,18.123803117750057,6.994778206587999
22,rgb_22.png,0.0389189567389043,0.1159263179583074,0.3413438811624528,-0.2299121543734737,15.27129819704911,18.3773226341054,3.592190802028611
23,rgb_23.png,0.0134020788415846,-0.0245885212630035,0.4852275233672525,-0.149594229005633,18.821000267893517,18.159739749794003,4.818386309255812
24,rgb_24.png,-0.0598066816207317,-0.0388977609076895,0.4077831673281164,-0.0233404120820826,18.096365522692988,17.048407204574072,6.729419710260146
25,rgb_25.png,0.0374583815417831,0.1226206366551178,0.3318974915979087,-0.0985603495097036,15.067116798195002,18.350938553463784,5.593599189793217
26,rgb_26.png,-0.0449024969101226,0.0304360594209551,0.417930220344885,0.0665400465961031,17.309136140532132,18.127961198421232,8.073998970720597
27,rgb_27.png,-0.1207282977326136,-0.1028846275757289,0.552010927789855,0.0884082056810356,20.601846235383658,17.84316068000022,8.398775953418134
28,rgb_28.png,-0.0478671667525386,-0.0260683668836981,0.4174133381635818,-0.0513398019267832,18.04211476861287,17.339914067839324,6.307655344627667
29,rgb_29.png,-0.0748372512985616,-0.2067316351083112,0.5781742606658425,0.0145109521085095,22.279263770190223,16.778019820112654,7.297476043380223
30,rgb_30.png,-0.1311879557654179,-0.1681546175628096,0.5273535998337938,0.1444882368388924,21.215917590238828,16.720659275748318,9.22697258603831
31,rgb_31.png,-0.0231472650708882,-0.1961114841040378,0.4407309506244787,0.0288895752355357,20.62831986885232,15.393368092828778,7.512590033053262
32,rgb_32.png,-0.0282946069145023,-0.2018887511843953,0.465719992414724,0.1226487726246794,20.9943815489361,15.60945803129474,8.905271411876662
33,rgb_33.png,0.0426753736399247,-0.0489157727587473,0.3231095758925107,0.070825490068017,17.177232224498418,15.858125110120644,8.137721891523396
34,rgb_34.png,-0.0704051771064777,-0.1920685154417685,0.3483305131600555,-0.0914267424085892,19.465629699291387,14.336419487033528,5.701681331527224
35,rgb_35.png,0.0110317735994982,-0.211777064207212,0.378377319186836,-0.139485282503117,20.10807212139278,14.4652918941615,4.972207919654434
36,rgb_36.png,0.0019975892979316,-0.050903739242205,0.2526581590995558,-0.0074177972481806,16.28467606744596,14.911498446680936,6.968684606757649
37,rgb_37.png,0.0074311473967669,0.0346073677378552,0.1793042521281324,0.1164598757178027,14.136643702649794,15.07031468187756,8.813912546442726
38,rgb_38.png,-0.0280163168617308,0.0968362527510191,0.0650129074109968,0.201581813458927,11.693351935147055,14.297520305228355,10.062681702295569
39,rgb_39.png,-0.0603976560220883,0.1695025464950558,0.0324034363086799,0.2878242475432847,10.32124230260885,14.840600640862785,11.309292926037537
40,rgb_40.png,-0.0375602622969596,0.0347921288191004,0.095526931994002,0.1888743245699872,12.943369230903826,13.882226313531705,9.877360895137274
41,rgb_41.png,-0.0849642632665615,0.074513702910928,0.1034363958131855,0.1824145820439424,12.538472977707485,14.545521981111929,9.783001322779336
42,rgb_42.png,-0.1081431100157179,0.0473206580395565,0.229930663884264,0.1790000972178166,14.667094206823977,15.942783330784176,9.7330835351042
43,rgb_43.png,-0.0344171511732378,0.0659636115182525,0.3112955404481239,0.2890690040835031,15.50962283528061,17.284673417294893,11.327137155388195
44,rgb_44.png,-0.0660859715644582,0.0641986094410499,0.2593733744046021,0.3071227666710521,14.845952934571597,16.57476432778181,11.58545039021924
45,rgb_45.png,-0.1871983147639769,0.1301052891992522,0.2653846567350622,0.5953234666361192,14.097723563119692,17.582737365104627,15.567240925540847
46,rgb_46.png,-0.0951884144127881,0.1160095167737669,0.2646624111790049,0.4215648748707884,14.261776700704582,17.373573502019397,13.200065091259827
47,rgb_47.png,-0.276515569143971,0.1598167438546087,0.2063412446301809,0.6200558705995655,12.932088250951086,17.20051476877555,15.895037276860123
48,rgb_48.png,-0.0409898843633421,0.1475480918650958,0.1585944592895443,0.4039491723693672,12.41162348429945,16.35913689002961,12.954215419905461
49,rgb_49.png,-0.1104370356817101,0.1717695268695872,0.1981923082759134,0.4350468124968663,12.676873675104538,17.257470209415885,13.387532023967148
50,rgb_50.png,-0.1243346359898112,0.0467656594855748,0.2306522306691982,0.4411730480517555,14.684143168482134,15.944893419034427,13.472517090198878
51,rgb_51.png,-0.0323859720525572,0.0070335171459008,0.0879817259616571,0.6370072987444267,13.20417172187682,13.394068895234305,16.118305871180176
52,rgb_52.png,-0.0654061046017138,-0.0503892074145812,0.0936865038459348,0.5129120507705722,14.067855565742786,12.708626044799132,14.458085292931205
53,rgb_53.png,-0.0716215335657822,-0.0742886660808724,0.0985205079482733,0.4202828455141443,14.467589100091123,12.465961410401997,13.18220705229179
54,rgb_54.png,-0.076682143327879,-0.043813230278083,0.118291897966173,0.309200884166086,14.33109172085588,13.148917727099237,11.615123907799104
55,rgb_55.png,-0.0952582934817534,-0.02723702156356,0.1079816837170122,0.4029783859111583,13.956787629192132,13.22157216263811,12.940637460616607
56,rgb_56.png,-0.2553006899215244,0.031169357740849,0.1130905178327736,0.6193851167464712,13.244681980981102,14.085843855254929,15.886179134228968
57,rgb_57.png,-0.2230733840740128,-0.049016719276691,0.1067955167700312,0.5500757563933154,14.237808344132802,12.915495705214354,14.961415097800998
58,rgb_58.png,-0.0124174607348071,-0.1404489419836666,0.0438465254449701,0.3432208235404557,14.597455622657385,10.836968001988385,12.09908963535312
59,rgb_59.png,-0.0484447020181766,-0.141709617341814,0.0622854729220448,0.178444685150467,14.885491473436323,11.090991359040643,9.724961046492384
60,rgb_60.png,-0.0533720085107496,-0.0878475525247476,0.1019206915683194,0.0871213007698626,14.70477128097994,12.33980300489944,8.379690791646995
61,rgb_61.png,0.005866746784272,-0.0244479576840587,0.068062466890777,-0.1286251280222565,13.340168702990345,12.680221946205394,5.137318626444073
62,rgb_62.png,-0.0804826855046875,-0.1838419093437997,-0.0098844345047802,-0.1044005755951937,14.413257045967102,9.526193499316788,5.505060196857676
63,rgb_63.png,-0.0205507822656061,-0.117467249544643,-0.0013764821316754,-0.0927977000303585,13.601960385066315,10.449889082918448,5.68091537371825
64,rgb_64.png,0.0192783805886818,-0.0735325980903952,-0.016230877585697,0.005276115993199,12.764280728709753,10.783742427135287,7.159117015128184
65,rgb_65.png,-0.0384030246190855,-0.0617430081806706,0.0771096097584443,-0.1838055120231868,13.984096735572344,12.31950840958669,4.296924846038237
66,rgb_66.png,0.0416350157490045,-0.1192704294324168,0.0360620527109712,-0.0514855770883692,14.184465497161288,10.983665517997135,6.305456177515596
67,rgb_67.png,-0.0090891124087206,-0.0786282378825024,0.1427639572719499,-0.1029993779985383,15.158222874014353,13.03980738548531,5.526306939190357
68,rgb_68.png,-0.0110631422169963,-0.1423922319804289,0.0827484865830607,-0.0199793206007536,15.192468230484304,11.379040790111953,6.779961957179175
69,rgb_69.png,-0.020667225035204,-0.0950985113540627,0.0503583041166234,-0.0545356839596015,14.05643832054987,11.498406783517147,6.25943453831696
70,rgb_70.png,0.0158314615750979,-0.068253784186408,0.0666173957953965,-0.0044375797744245,13.921236706037432,12.081810973114926,7.013418932731701
71,rgb_71.png,-0.031277051976546,-0.0011588037743539,0.1256507482926052,-0.0259740504343811,13.856490465015932,13.825203809600442,6.689803218202223
72,rgb_72.png,-0.0595774648142784,-0.1043851319302611,0.1783172581427343,-0.1153952680672294,16.012168913322213,13.204043672700365,5.338251743366618
73,rgb_73.png,-0.0787860503935975,-0.2601325115888198,0.186644100864091,0.0611908474772638,18.3208320075628,11.46856363811368,7.994406430072117
74,rgb_74.png,-0.1049859213709792,-0.07480059208918,0.1603628064350942,0.1620886681065929,15.352346980301519,13.336503262491055,9.485432888184539
75,rgb_75.png,-0.0048395901047333,0.0601914337531261,0.2315913784315577,0.3385595642298369,14.52250061221024,16.144154925717327,12.032982657045839
76,rgb_76.png,-0.0596942159759134,0.038677953789457,0.2055997838185542,0.2566935618384871,14.4473151189916,15.490528606455687,10.861611695410947
77,rgb_77.png,-0.0189298564635942,0.1296720495421232,0.1640983854777996,0.1782945967062903,12.707951762282095,16.184124465509363,9.722765985826118
78,rgb_78.png,-0.0185243353350112,0.1316832810828127,0.2220514186491909,0.0083481756064159,13.489756838660192,17.017939565219983,7.205160600846407
79,rgb_79.png,0.0165372637537372,0.1933874711960198,0.1338491907875902,0.0892381143780577,11.517280382058473,16.658124412612548,8.41108188908827
80,rgb_80.png,-0.0782177034031962,0.2114727149776592,0.006950241828821,0.0454133274066946,9.464026308149041,15.058662325995487,7.759316468970175
81,rgb_81.png,-0.0313865420040797,0.263851647525767,0.0205722509151182,0.0339028031128716,9.108367227416483,16.00912067993995,7.5875006185985345
82,rgb_82.png,0.0155721159979614,0.2463693634705143,0.0282539072157355,-0.1311717113688719,9.400934886535985,15.873538142805367,5.098615442994689
83,rgb_83.png,0.0059460748233058,0.2400744138152865,0.0362137048540159,-0.1127489311648581,9.583996114517296,15.901640801609972,5.378416166697584
84,rgb_84.png,0.0209256170427817,0.2127826796347993,0.1370378417807792,-0.1892410089044717,11.34193775426812,16.979927614538905,4.213955333091314
85,rgb_85.png,-0.0266735502909425,0.1981267077305385,0.1456828992924848,-0.0216470092886908,11.631383349291154,16.894341200511366,6.754886555134018
86,rgb_86.png,-0.0551329549491035,0.2555567945739744,0.174017052820284,0.0454472879930872,11.398275210828865,18.114782785688394,7.7598230160621515
87,rgb_87.png,0.018756698818726,0.2609497657993916,0.2248043977569326,0.026539249120321,12.047157072225968,18.89837813843677,7.477453805039394
88,rgb_88.png,0.0288646271217069,0.322014601810093,0.1680097790108423,-0.0951705949260822,10.653118184377318,18.979731397284812,5.644966725263619
89,rgb_89.png,0.0914461508311754,0.3511360558041623,0.1171113618922335,-0.1656562809173311,9.680299462592522,18.668563566106197,4.5737285218234796
90,rgb_90.png,0.0870672882278828,0.3278919039141777,0.1094304273459096,-0.0895279199001611,9.77479858713393,18.22642616703671,5.730438457167509
91,rgb_91.png,-0.023631148057894,0.2397456971103195,0.2214887844456794,0.0365371411726209,12.227890144987368,18.549388716270467,7.626845364166439
92,rgb_92.png,-0.038797231315563,0.1470856174526674,0.2650897152625522,0.011426396295676,13.887248323269068,17.81974241612567,7.251279478902046
93,rgb_93.png,-0.0618195687222921,0.1921592055946477,0.1109609736365984,0.165506345296252,11.203252705748511,16.311949225735773,9.53553653871338
94,rgb_94.png,0.0293947394828976,0.1946793045661503,0.1320403342546992,0.1032595459539478,11.476564931194812,16.650641004924456,8.61877189311771
95,rgb_95.png,-0.0247241766978741,0.1614705089117773,-0.0733042793189517,0.0973887277798716,8.834595624775819,13.136777270942705,8.531862386780976
96,rgb_96.png,-0.0537725935666879,0.0809999306624051,-0.0983053421992241,0.1830086504198591,9.440570215965636,11.619685212476849,9.791683349954983
97,rgb_97.png,-0.0163930215772829,0.0218827077069881,-0.1386810432941895,0.2987612016028099,9.587568860806805,10.178092455091322,11.46592920335167
98,rgb_98.png,-0.0217157526163985,-0.0260353294891598,-0.1113143193150451,0.3392219138738868,10.655826231600697,9.953064945415656,12.042380233827295
99,rgb_99.png,-0.0110866872261826,-0.0295088161639726,-0.1226464767631026,0.198149573168975,10.52769635704898,9.731240280914593,10.01266704702027
